index,image,transcription,length
70297,g06-026c-03-03,writing,7.0
70298,a06-100-00-08,towards,7.0
70299,c02-089-05-05,villain,7.0
70300,c02-089-05-01,rolling,7.0
70301,g06-026d-00-09,happens,7.0
70302,g06-026d-01-01,Italian,7.0
70303,a06-095-09-02,gripped,7.0
70304,g06-026d-01-04,perhaps,7.0
70305,g06-026d-01-09,Chambre,7.0
70306,g06-026d-02-10,English,7.0
70307,g06-026d-03-03,writing,7.0
70308,c02-012-03-07,eternal,7.0
70309,c02-082-08-04,critics,7.0
70310,g06-026e-00-08,happens,7.0
70311,a06-095-07-00,impetus,7.0
70312,g06-026e-00-13,Italian,7.0
70313,g06-026e-01-02,perhaps,7.0
70314,c02-012-04-01,instant,7.0
70315,g06-026e-01-07,Chambre,7.0
70316,c03-000a-04-03,Delaney,7.0
70317,a06-100-03-08,Britain,7.0
70318,g06-026b-04-07,writing,7.0
70319,g06-026b-04-01,English,7.0
70320,g06-018p-04-05,journey,7.0
70321,g06-018p-04-08,against,7.0
70322,m04-093-09-04,station,7.0
70323,g06-018p-06-08,thought,7.0
70324,g06-018r-00-02,sailing,7.0
70325,m04-093-09-00,running,7.0
70326,r06-121-09-07,thought,7.0
70327,g06-018r-01-01,England,7.0
70328,c03-000b-01-08,Theatre,7.0
70329,c03-000b-00-05,Shelagh,7.0
70330,g06-018r-04-03,journey,7.0
70331,a01-122u-06-07,welfare,7.0
70332,m04-093-07-06,heavens,7.0
70333,g06-018r-04-06,against,7.0
70334,c03-000f-00-05,Shelagh,7.0
70335,g06-018r-06-04,thought,7.0
70336,a06-100-06-01,shelter,7.0
70337,a06-100-05-11,perhaps,7.0
70338,g06-026a-00-08,happens,7.0
70339,g06-026a-01-02,Italian,7.0
70340,c03-000a-06-05,control,7.0
70341,c03-000a-05-06,derived,7.0
70342,g06-026a-01-05,perhaps,7.0
70343,r06-126-01-00,serious,7.0
70344,g06-026a-02-01,Chambre,7.0
70345,g06-026a-03-03,English,7.0
70346,g06-026a-03-09,writing,7.0
70347,g06-026b-00-08,happens,7.0
70348,g06-026b-02-04,Chambre,7.0
70349,a06-100-04-00,swamped,7.0
70350,c03-000b-00-02,version,7.0
70351,a01-003-04-00,opposed,7.0
70352,c03-000f-02-02,Theatre,7.0
70353,r06-115-02-03,stories,7.0
70354,c03-003d-05-02,vividly,7.0
70355,c03-003d-03-07,central,7.0
70356,r06-106-02-05,country,7.0
70357,g06-018c-04-06,journey,7.0
70358,g06-018c-05-00,against,7.0
70359,g06-018d-00-02,sailing,7.0
70360,r06-106-03-07,arrived,7.0
70361,m04-131-06-03,forlorn,7.0
70362,c02-000-05-00,Miracle,7.0
70363,a06-134-03-09,Germany,7.0
70364,a01-122-03-01,inquiry,7.0
70365,a06-134-03-02,Germany,7.0
70366,m04-131-05-01,Edwards,7.0
70367,g06-018d-04-09,journey,7.0
70368,g06-018d-05-02,against,7.0
70369,m04-131-04-04,thought,7.0
70370,m04-131-04-03,Morfydd,7.0
70371,m04-131-03-05,Hayball,7.0
70372,a06-134-02-11,absence,7.0
70373,c03-003c-05-02,vividly,7.0
70374,g06-018d-07-00,thought,7.0
70375,c03-003c-03-08,central,7.0
70376,g06-018e-00-02,sailing,7.0
70377,g06-018e-01-00,England,7.0
70378,m04-131-00-05,nursing,7.0
70379,a06-134-01-01,Germany,7.0
70380,g06-018e-04-03,journey,7.0
70381,g06-018e-04-06,against,7.0
70382,g06-018e-06-06,thought,7.0
70383,m04-138-02-03,singing,7.0
70384,a06-141-00-00,BRITAIN,7.0
70385,g06-018c-01-01,England,7.0
70386,g06-018c-00-02,sailing,7.0
70387,c01-066-04-06,brought,7.0
70388,m04-145-03-09,Officer,7.0
70389,a01-117u-10-01,profits,7.0
70390,m04-145-03-05,Captain,7.0
70391,a06-141-05-06,regular,7.0
70392,g06-011r-07-02,soldier,7.0
70393,r06-097-09-02,husband,7.0
70394,c03-003f-05-05,vividly,7.0
70395,g06-018a-00-02,sailing,7.0
70396,c03-003f-04-00,central,7.0
70397,a06-141-04-09,Germany,7.0
70398,g06-018a-01-02,England,7.0
70399,a06-141-04-01,alarmed,7.0
70400,m04-145-00-05,already,7.0
70401,m04-123-09-06,distant,7.0
70402,r06-103-01-05,instead,7.0
70403,c01-066-08-00,classes,7.0
70404,c01-066-08-05,century,7.0
70405,g06-018a-05-01,journey,7.0
70406,r06-103-03-03,illicit,7.0
70407,g06-018a-05-04,against,7.0
70408,a06-141-02-07,British,7.0
70409,g06-018a-07-07,thought,7.0
70410,g06-018b-00-02,sailing,7.0
70411,c03-003e-03-09,central,7.0
70412,m04-138-06-07,tearing,7.0
70413,g06-018b-06-03,journey,7.0
70414,g06-018b-06-06,against,7.0
70415,a06-141-00-07,British,7.0
70416,g06-018b-09-05,thought,7.0
70417,a01-003u-01-00,support,7.0
70418,g06-026e-02-07,English,7.0
70419,g06-018f-00-02,sailing,7.0
70420,g06-018f-01-00,England,7.0
70421,g06-018h-06-08,thought,7.0
70422,g06-018i-00-02,sailing,7.0
70423,g06-018i-01-00,England,7.0
70424,m04-113-08-02,Roberts,7.0
70425,a01-122-07-07,carried,7.0
70426,a06-124-03-01,Central,7.0
70427,m04-113-06-06,spirits,7.0
70428,g06-018i-06-05,thought,7.0
70429,g06-018j-00-02,sailing,7.0
70430,c03-003a-05-03,vividly,7.0
70431,g06-018j-01-02,England,7.0
70432,a06-124-01-02,arrange,7.0
70433,c03-003a-03-09,central,7.0
70434,m04-113-05-04,Roberts,7.0
70435,m04-113-04-03,towards,7.0
70436,m04-113-04-00,walking,7.0
70437,a01-122u-01-01,mothers,7.0
70438,c02-003-07-06,appears,7.0
70439,m04-113-03-08,Roberts,7.0
70440,a01-003-04-05,brought,7.0
70441,g06-018j-05-01,journey,7.0
70442,c03-000f-07-03,control,7.0
70443,c03-000f-06-03,derived,7.0
70444,g06-018j-05-04,against,7.0
70445,a06-124-00-03,squeeze,7.0
70446,g06-018j-08-00,thought,7.0
70447,g06-018k-00-02,sailing,7.0
70448,c03-000f-05-01,Delaney,7.0
70449,g06-018k-01-02,England,7.0
70450,a06-124-05-02,special,7.0
70451,m04-113-10-05,Morfydd,7.0
70452,m04-113-10-06,quietly,7.0
70453,m04-123-00-02,awaited,7.0
70454,a06-128-09-02,problem,7.0
70455,a06-128-07-04,replies,7.0
70456,m04-123-08-01,windows,7.0
70457,r06-106-08-03,expects,7.0
70458,c03-007-04-05,rubbish,7.0
70459,c02-000-09-05,fingers,7.0
70460,g06-018f-03-09,journey,7.0
70461,g06-018f-03-12,against,7.0
70462,g06-018f-05-07,thought,7.0
70463,c03-007-02-08,streets,7.0
70464,m04-123-05-04,Getting,7.0
70465,g06-018g-00-02,sailing,7.0
70466,m04-123-05-00,herself,7.0
70467,m04-123-04-06,working,7.0
70468,c02-000-09-02,counted,7.0
70469,c03-007-01-07,England,7.0
70470,a01-003-06-02,forward,7.0
70471,a01-122-05-02,welfare,7.0
70472,a06-128-03-01,another,7.0
70473,g06-018g-04-01,journey,7.0
70474,g06-018g-04-04,against,7.0
70475,c03-003b-04-07,vividly,7.0
70476,m04-123-02-00,waiting,7.0
70477,m04-123-01-07,station,7.0
70478,g06-018g-06-01,thought,7.0
70479,g06-018h-00-02,sailing,7.0
70480,g06-018h-01-00,England,7.0
70481,a06-124-05-08,England,7.0
70482,m04-123-01-00,restive,7.0
70483,c03-003b-03-04,central,7.0
70484,g06-018g-01-00,England,7.0
70485,r06-126-05-06,prevent,7.0
70486,a01-122u-10-00,carried,7.0
70487,g06-026e-03-00,writing,7.0
70488,m04-019-07-02,Infants,7.0
70489,g06-031c-05-02,Commons,7.0
70490,m04-019-06-04,lording,7.0
70491,c02-035-02-04,Herbert,7.0
70492,g06-031d-00-12,tremble,7.0
70493,m04-019-04-05,embrace,7.0
70494,r06-137-06-01,beastly,7.0
70495,a01-000u-04-06,subject,7.0
70496,a01-128u-08-02,changes,7.0
70497,g06-031d-02-00,tremble,7.0
70498,g06-031d-02-03,country,7.0
70499,c02-030-08-05,society,7.0
70500,a06-057-03-00,accused,7.0
70501,g06-031d-05-02,Commons,7.0
70502,a01-128u-09-00,service,7.0
70503,c02-030-04-07,content,7.0
70504,g06-031e-00-12,tremble,7.0
70505,g06-031e-01-00,tuation,7.0
70506,m04-019-01-00,Morfydd,7.0
70507,m04-019-00-06,fifteen,7.0
70508,g06-031e-01-10,tremble,7.0
70509,g06-031e-02-02,country,7.0
70510,c02-030-04-03,streets,7.0
70511,c02-030-04-00,walking,7.0
70512,c02-030-03-01,silence,7.0
70513,g06-031e-04-09,Commons,7.0
70514,r06-137-08-09,because,7.0
70515,g06-031f-00-12,tremble,7.0
70516,m04-012-06-03,Morfydd,7.0
70517,c02-035-02-08,similar,7.0
70518,c02-035-04-04,sinking,7.0
70519,m04-024-00-06,Morfydd,7.0
70520,r06-137-04-07,Finally,7.0
70521,g06-031a-02-02,tremble,7.0
70522,m04-030-00-09,smiling,7.0
70523,g06-031a-02-05,country,7.0
70524,m04-030-00-07,Morfydd,7.0
70525,c02-049-09-06,Charles,7.0
70526,r06-137-00-01,doorman,7.0
70527,a01-128u-02-03,defence,7.0
70528,c02-049-06-07,fizzles,7.0
70529,r06-137-01-04,emerger,7.0
70530,g06-031b-00-12,tremble,7.0
70531,m04-024-06-02,equally,7.0
70532,a01-128u-03-02,devoted,7.0
70533,c02-049-05-01,aspects,7.0
70534,g06-031b-02-05,tremble,7.0
70535,a01-000u-02-06,meeting,7.0
70536,a06-064-05-07,attacks,7.0
70537,a06-064-05-00,support,7.0
70538,m04-024-04-07,perhaps,7.0
70539,c02-049-01-03,extreme,7.0
70540,r06-137-03-01,station,7.0
70541,g06-031b-07-00,Commons,7.0
70542,g06-031c-00-13,tremble,7.0
70543,a01-128u-04-00,details,7.0
70544,r06-137-03-06,because,7.0
70545,g06-031c-02-00,tremble,7.0
70546,g06-031c-02-03,country,7.0
70547,m04-024-01-04,whether,7.0
70548,a06-064-01-03,support,7.0
70549,a06-064-01-02,rallied,7.0
70550,r06-137-04-02,cruelty,7.0
70551,g06-031b-03-00,country,7.0
70552,c02-056-01-06,history,7.0
70553,m04-012-06-00,Morfydd,7.0
70554,m04-012-05-05,tearful,7.0
70555,g06-031h-05-04,Commons,7.0
70556,a06-044-05-01,parties,7.0
70557,a06-044-04-08,shocked,7.0
70558,c02-026-04-02,honesty,7.0
70559,g06-031i-01-10,tremble,7.0
70560,g06-031i-02-02,country,7.0
70561,a06-044-03-05,service,7.0
70562,c02-026-03-02,wrinkle,7.0
70563,a01-132-05-00,claimed,7.0
70564,c02-022-00-03,springs,7.0
70565,g06-031i-04-09,Commons,7.0
70566,r06-143-02-12,awfully,7.0
70567,m04-000-06-06,remains,7.0
70568,g06-031j-02-03,tremble,7.0
70569,c02-026-00-01,summary,7.0
70570,g06-031j-02-06,country,7.0
70571,c02-022-08-00,setting,7.0
70572,c02-022-06-06,miracle,7.0
70573,a01-132-06-03,service,7.0
70574,g06-031j-06-02,Commons,7.0
70575,c02-022-01-01,missing,7.0
70576,g06-031k-00-12,tremble,7.0
70577,g06-031k-02-00,tremble,7.0
70578,g06-031k-02-03,country,7.0
70579,a06-039-04-02,Grechko,7.0
70580,c02-022-04-03,society,7.0
70581,m03-118-04-08,crowned,7.0
70582,c02-022-01-06,rebukes,7.0
70583,a01-132-07-04,charges,7.0
70584,a01-132-03-02,decided,7.0
70585,r06-143-01-07,stories,7.0
70586,a06-044-05-05,friends,7.0
70587,c02-017-09-02,becomes,7.0
70588,c02-017-08-02,Instead,7.0
70589,g06-031f-01-08,tremble,7.0
70590,c02-030-02-01,returns,7.0
70591,g06-031f-01-11,country,7.0
70592,a06-051-06-01,looking,7.0
70593,c02-030-01-06,learned,7.0
70594,a06-051-06-00,doorway,7.0
70595,a01-132-01-02,limited,7.0
70596,c02-017-08-06,desired,7.0
70597,m04-012-03-02,Omnibus,7.0
70598,g06-031f-04-00,Commons,7.0
70599,a06-051-05-00,minutes,7.0
70600,m04-012-02-05,windows,7.0
70601,a06-051-04-03,chamber,7.0
70602,a06-051-07-03,amazing,7.0
70603,m04-012-02-00,watched,7.0
70604,a06-051-03-04,minutes,7.0
70605,c02-026-08-01,glaring,7.0
70606,g06-031g-02-00,tremble,7.0
70607,g06-031g-02-03,country,7.0
70608,c02-026-07-05,slashed,7.0
70609,m04-007-09-01,Edwards,7.0
70610,g06-031g-04-08,Commons,7.0
70611,m04-007-06-07,Hayball,7.0
70612,m04-007-06-06,Stanley,7.0
70613,m04-007-06-02,Morfydd,7.0
70614,c02-017-09-01,miracle,7.0
70615,g06-031h-00-12,tremble,7.0
70616,g06-031h-02-00,tremble,7.0
70617,g06-031h-02-03,country,7.0
70618,g06-031g-00-12,tremble,7.0
70619,m04-145-04-02,Station,7.0
70620,m04-030-02-02,already,7.0
70621,a06-070-01-02,crowded,7.0
70622,a06-090-06-01,created,7.0
70623,g06-026i-01-01,Italian,7.0
70624,g06-026i-01-04,perhaps,7.0
70625,a06-090-05-06,Anthony,7.0
70626,g06-026i-01-09,Chambre,7.0
70627,a06-090-05-03,critics,7.0
70628,m04-072-07-00,trouser,7.0
70629,c02-012-09-01,reality,7.0
70630,g06-026i-02-11,English,7.0
70631,g06-026i-03-03,writing,7.0
70632,m04-072-06-03,fingers,7.0
70633,r06-130-01-00,doorman,7.0
70634,m04-072-05-06,Already,7.0
70635,c02-059-09-01,ability,7.0
70636,g06-026j-00-08,happens,7.0
70637,g06-026j-01-03,Italian,7.0
70638,g06-026j-01-06,perhaps,7.0
70639,a01-128-05-02,defence,7.0
70640,g06-026j-04-00,writing,7.0
70641,g06-026k-00-08,happens,7.0
70642,a01-000x-02-07,Michael,7.0
70643,g06-026k-01-01,Italian,7.0
70644,a01-128-05-06,Service,7.0
70645,g06-026k-01-04,perhaps,7.0
70646,g06-026k-02-00,Chambre,7.0
70647,m04-072-02-01,carried,7.0
70648,c02-059-07-02,actress,7.0
70649,g06-026k-03-01,English,7.0
70650,g06-026k-03-07,writing,7.0
70651,g06-026i-00-08,happens,7.0
70652,r06-126-10-00,evening,7.0
70653,c02-012-06-08,earlier,7.0
70654,g06-026h-02-11,English,7.0
70655,a01-000x-03-08,subject,7.0
70656,m04-081-00-06,sharply,7.0
70657,g06-026f-01-02,perhaps,7.0
70658,g06-026f-01-07,Chambre,7.0
70659,a06-095-04-00,tribute,7.0
70660,g06-026f-02-05,English,7.0
70661,g06-026f-02-11,writing,7.0
70662,r06-126-07-00,chamber,7.0
70663,m04-078-06-07,falling,7.0
70664,m04-078-05-05,grasped,7.0
70665,g06-026g-00-08,happens,7.0
70666,g06-026g-00-13,Italian,7.0
70667,a06-095-01-03,through,7.0
70668,c02-078-06-04,matters,7.0
70669,m04-072-01-02,mission,7.0
70670,m04-078-02-03,already,7.0
70671,m04-078-02-00,Morfyyd,7.0
70672,g06-026g-01-07,Chambre,7.0
70673,g06-026g-02-06,English,7.0
70674,g06-026g-02-12,writing,7.0
70675,c02-012-06-00,grapher,7.0
70676,a01-128-00-07,cheered,7.0
70677,m04-078-00-05,luckily,7.0
70678,g06-026h-00-08,happens,7.0
70679,r06-126-08-07,stopped,7.0
70680,g06-026h-01-01,Italian,7.0
70681,m04-072-09-04,whisked,7.0
70682,g06-026h-01-04,perhaps,7.0
70683,g06-026h-01-09,Chambre,7.0
70684,m04-072-09-00,robbers,7.0
70685,g06-026g-01-02,perhaps,7.0
70686,g06-031a-00-12,tremble,7.0
70687,a06-090-00-01,claimed,7.0
70688,g06-026l-00-08,happens,7.0
70689,g06-026o-02-04,Chambre,7.0
70690,g06-026o-03-07,English,7.0
70691,m04-038-01-02,fifteen,7.0
70692,g06-026o-04-03,writing,7.0
70693,a06-070-06-02,British,7.0
70694,m04-038-00-11,reached,7.0
70695,g06-026p-00-08,happens,7.0
70696,g06-026p-01-00,Italian,7.0
70697,m04-030-04-11,leaving,7.0
70698,g06-026p-01-03,perhaps,7.0
70699,g06-026p-01-08,Chambre,7.0
70700,g06-026p-02-11,English,7.0
70701,a06-070-04-01,meeting,7.0
70702,a01-128u-01-00,cheered,7.0
70703,g06-026p-03-03,writing,7.0
70704,m04-030-04-04,leaving,7.0
70705,r06-130-07-05,disdain,7.0
70706,m04-030-04-02,Morfydd,7.0
70707,m04-030-03-15,knowing,7.0
70708,a06-070-03-01,without,7.0
70709,g06-026r-00-08,happens,7.0
70710,c02-056-03-10,stories,7.0
70711,g06-026r-01-00,Italian,7.0
70712,g06-026r-01-03,perhaps,7.0
70713,a06-070-01-10,British,7.0
70714,g06-026r-01-08,Chambre,7.0
70715,g06-026r-02-10,English,7.0
70716,m04-030-02-15,Morfydd,7.0
70717,g06-026r-03-02,writing,7.0
70718,g06-026o-01-07,perhaps,7.0
70719,g06-026o-01-04,Italian,7.0
70720,g06-026o-00-08,happens,7.0
70721,m04-038-01-12,earthly,7.0
70722,g06-026l-01-00,Italian,7.0
70723,g06-026l-01-03,perhaps,7.0
70724,m04-061-04-04,between,7.0
70725,g06-026l-01-08,Chambre,7.0
70726,g06-026l-02-10,English,7.0
70727,m04-061-00-16,sounded,7.0
70728,m04-061-00-15,Roberts,7.0
70729,c02-059-04-06,honours,7.0
70730,g06-026l-03-03,writing,7.0
70731,a01-128-06-05,changes,7.0
70732,a06-075-04-06,joining,7.0
70733,g06-026m-00-08,happens,7.0
70734,g06-026m-01-03,Italian,7.0
70735,m04-043-03-04,running,7.0
70736,a01-000x-02-00,meeting,7.0
70737,g06-026m-01-06,perhaps,7.0
70738,c02-059-03-02,awarded,7.0
70739,g06-026m-03-04,English,7.0
70740,g06-026m-03-10,writing,7.0
70741,a06-075-03-00,Britain,7.0
70742,m04-038-04-02,Omnibus,7.0
70743,g06-026n-01-03,Italian,7.0
70744,g06-026n-01-06,perhaps,7.0
70745,g06-026n-02-03,Chambre,7.0
70746,g06-026n-03-07,English,7.0
70747,m04-038-03-02,Roberts,7.0
70748,g06-026n-04-03,writing,7.0
70749,a06-075-00-04,earnest,7.0
70750,c02-056-08-00,Germany,7.0
70751,r06-130-07-00,rescued,7.0
70752,g06-026m-02-02,Chambre,7.0
70753,c01-066-04-03,Langley,7.0
70754,c03-007a-01-08,England,7.0
70755,c03-007a-02-08,streets,7.0
70756,c03-081d-05-03,However,7.0
70757,g04-060-02-08,Sundays,7.0
70758,g04-060-04-11,Mission,7.0
70759,b06-093-02-03,Britain,7.0
70760,a01-113-07-03,because,7.0
70761,b06-093-02-05,Britain,7.0
70762,b01-049-02-04,trading,7.0
70763,c03-081d-02-07,clearer,7.0
70764,c03-081d-02-01,herself,7.0
70765,m06-056-03-09,Captive,7.0
70766,b06-093-03-03,leading,7.0
70767,c03-081c-06-06,longest,7.0
70768,b01-049-01-05,trading,7.0
70769,g04-063-00-06,efforts,7.0
70770,g04-063-02-09,clearly,7.0
70771,c03-081c-04-07,However,7.0
70772,b01-049-01-00,Germany,7.0
70773,b01-049-00-07,because,7.0
70774,b06-093-05-01,nuclear,7.0
70775,r06-044-08-03,written,7.0
70776,a01-007-03-09,remains,7.0
70777,b01-044-06-05,Germany,7.0
70778,c03-081c-02-04,clearer,7.0
70779,b06-093-05-04,weapons,7.0
70780,c03-081c-01-07,herself,7.0
70781,b01-044-06-03,drained,7.0
70782,c03-081b-07-01,longest,7.0
70783,b01-044-06-00,dollars,7.0
70784,g04-063-09-02,enteric,7.0
70785,a01-007-05-00,members,7.0
70786,g04-060-00-03,Captain,7.0
70787,g04-055-08-07,Mission,7.0
70788,b06-093-02-01,weapons,7.0
70789,a01-113-05-00,ceiling,7.0
70790,g04-052-03-03,himself,7.0
70791,c03-081e-05-03,However,7.0
70792,m06-067-04-09,Because,7.0
70793,r06-041-04-02,between,7.0
70794,a01-113-05-05,started,7.0
70795,b01-049-07-02,against,7.0
70796,a01-113-05-06,charges,7.0
70797,r06-041-04-03,Corsica,7.0
70798,c03-081e-02-07,clearer,7.0
70799,r06-041-05-00,Raphael,7.0
70800,g04-055-00-05,Mission,7.0
70801,g04-055-00-07,leading,7.0
70802,b01-049-05-07,correct,7.0
70803,r06-049-01-02,firemen,7.0
70804,c03-081e-02-01,herself,7.0
70805,r06-041-06-06,written,7.0
70806,a01-007-06-00,Parties,7.0
70807,m06-067-02-01,Captive,7.0
70808,a01-007-05-05,African,7.0
70809,c03-081d-07-05,longest,7.0
70810,a01-113-06-02,hostile,7.0
70811,g04-055-03-05,changed,7.0
70812,m06-067-01-06,Because,7.0
70813,r06-044-01-08,clubbed,7.0
70814,b01-049-03-08,dollars,7.0
70815,g04-055-06-06,evening,7.0
70816,b06-093-02-00,nuclear,7.0
70817,m06-067-00-10,growled,7.0
70818,a01-113-06-04,benches,7.0
70819,r06-041-05-04,murders,7.0
70820,r06-035-06-04,reading,7.0
70821,g04-068-02-04,meeting,7.0
70822,b01-044-05-01,upwards,7.0
70823,m06-031-05-04,Between,7.0
70824,c03-081a-02-01,herself,7.0
70825,b01-038-10-01,exports,7.0
70826,b01-038-10-00,Germany,7.0
70827,b06-097-00-07,prevent,7.0
70828,m06-031-04-04,changed,7.0
70829,r06-053-01-01,elderly,7.0
70830,c03-021f-08-00,forlorn,7.0
70831,b06-097-01-03,hopeful,7.0
70832,b01-038-09-01,Germans,7.0
70833,b06-097-01-05,leaving,7.0
70834,m06-031-03-10,journey,7.0
70835,b01-038-08-08,cheaper,7.0
70836,g04-088-06-00,picture,7.0
70837,r06-053-02-02,himself,7.0
70838,g04-088-07-00,largely,7.0
70839,b01-038-08-02,Germany,7.0
70840,b01-038-08-00,exports,7.0
70841,g04-088-10-00,clamour,7.0
70842,g04-092-00-03,amusing,7.0
70843,g04-092-02-01,parents,7.0
70844,c03-021e-09-06,looking,7.0
70845,a01-113u-03-00,provide,7.0
70846,c03-021e-08-07,someone,7.0
70847,g04-095-02-00,lasting,7.0
70848,c03-021e-07-04,forlorn,7.0
70849,b01-038-05-00,Britain,7.0
70850,g04-095-04-06,contact,7.0
70851,b01-038-04-05,Western,7.0
70852,c03-081a-02-07,clearer,7.0
70853,a01-007-01-03,created,7.0
70854,r06-049-09-05,leaving,7.0
70855,b01-044-00-00,Booming,7.0
70856,b01-044-04-08,imports,7.0
70857,c03-081b-04-08,However,7.0
70858,c03-081b-02-06,clearer,7.0
70859,b01-044-04-03,exports,7.0
70860,m06-048-04-06,Captive,7.0
70861,b01-044-04-02,Germany,7.0
70862,r06-049-03-02,minutes,7.0
70863,c03-081b-02-00,herself,7.0
70864,m06-048-03-04,changes,7.0
70865,r06-049-03-07,village,7.0
70866,b01-044-03-01,failing,7.0
70867,b01-044-02-08,growing,7.0
70868,g04-077-00-03,managed,7.0
70869,r06-049-04-03,trouble,7.0
70870,g04-068-02-08,project,7.0
70871,b06-093-09-05,whether,7.0
70872,m06-042-04-03,himself,7.0
70873,r06-049-06-04,General,7.0
70874,g04-077-01-02,welcome,7.0
70875,c03-081a-07-04,longest,7.0
70876,g04-077-01-08,canteen,7.0
70877,b06-093-10-02,handful,7.0
70878,c03-081a-05-02,However,7.0
70879,m06-042-02-07,changes,7.0
70880,g04-077-04-05,devoted,7.0
70881,b01-044-00-06,imports,7.0
70882,g04-081-00-01,hearing,7.0
70883,r06-049-09-03,himself,7.0
70884,g04-081-01-02,offered,7.0
70885,b01-044-00-01,Germany,7.0
70886,r06-049-06-02,escaped,7.0
70887,a01-113u-03-03,service,7.0
70888,g04-052-00-09,filling,7.0
70889,g04-048-07-00,windows,7.0
70890,b01-062-00-03,publish,7.0
70891,r06-022-00-02,strange,7.0
70892,b06-087-01-05,Britain,7.0
70893,g04-022-05-01,village,7.0
70894,g04-022-05-03,society,7.0
70895,g04-022-05-05,conduct,7.0
70896,a01-007u-06-01,Parties,7.0
70897,r06-022-00-07,because,7.0
70898,g04-022-06-09,plunged,7.0
70899,c03-087a-03-02,central,7.0
70900,a01-007u-05-06,African,7.0
70901,r06-022-01-08,Italian,7.0
70902,g04-026-01-03,reading,7.0
70903,g04-026-01-09,village,7.0
70904,c03-087a-01-03,subject,7.0
70905,c03-087a-00-03,perhaps,7.0
70906,g04-026-02-04,Clifton,7.0
70907,g04-026-02-08,sustain,7.0
70908,m06-091-02-08,useless,7.0
70909,r06-022-03-01,raining,7.0
70910,m06-091-02-07,plainly,7.0
70911,a01-007u-05-01,members,7.0
70912,r06-022-04-04,windows,7.0
70913,b01-057-08-08,justice,7.0
70914,g04-026-04-02,singing,7.0
70915,b01-057-08-07,earthly,7.0
70916,b06-087-04-05,decided,7.0
70917,c03-084f-02-05,without,7.0
70918,g04-026-04-11,amusing,7.0
70919,g04-022-03-00,Towards,7.0
70920,c03-087a-05-03,perhaps,7.0
70921,g04-022-01-00,Germany,7.0
70922,c03-087a-05-06,whether,7.0
70923,c03-087c-01-02,subject,7.0
70924,a01-107u-07-03,nothing,7.0
70925,g04-014-03-02,growing,7.0
70926,c03-087c-00-03,perhaps,7.0
70927,g04-014-03-08,managed,7.0
70928,m06-106-00-06,without,7.0
70929,b01-062-06-04,readers,7.0
70930,g04-017-00-10,visited,7.0
70931,g04-017-01-01,Bavaria,7.0
70932,c03-087b-05-10,attempt,7.0
70933,c03-087b-05-06,whether,7.0
70934,g04-017-01-03,witness,7.0
70935,g04-017-01-05,Passion,7.0
70936,c03-087b-05-03,perhaps,7.0
70937,r06-022-04-07,weeping,7.0
70938,r06-018-01-09,running,7.0
70939,r06-018-02-03,Butagas,7.0
70940,c03-087b-03-02,central,7.0
70941,r06-018-03-05,private,7.0
70942,c03-087b-01-03,subject,7.0
70943,g04-017-04-11,between,7.0
70944,g04-017-05-00,Passion,7.0
70945,b01-062-04-03,factual,7.0
70946,g04-017-05-09,another,7.0
70947,c03-087b-00-03,perhaps,7.0
70948,b06-087-00-06,develop,7.0
70949,g04-017-06-04,theatre,7.0
70950,g04-017-06-07,village,7.0
70951,c03-087a-05-10,attempt,7.0
70952,g04-017-07-03,trained,7.0
70953,b01-062-05-06,content,7.0
70954,b01-053-02-06,nations,7.0
70955,c03-084f-02-04,writing,7.0
70956,g04-032-01-00,Wedding,7.0
70957,b01-057-01-03,curious,7.0
70958,b06-090-03-04,British,7.0
70959,c03-084a-00-05,quietly,7.0
70960,b01-057-00-01,CURIOUS,7.0
70961,a01-007-08-05,Premier,7.0
70962,c03-081f-07-06,longest,7.0
70963,m06-076-05-06,protest,7.0
70964,b06-090-04-02,foreign,7.0
70965,m06-076-05-04,gesture,7.0
70966,r06-035-01-00,reading,7.0
70967,b01-053-06-01,towards,7.0
70968,a01-007-08-04,Federal,7.0
70969,c03-081f-05-02,However,7.0
70970,g04-048-01-00,warming,7.0
70971,b01-053-05-03,nations,7.0
70972,b01-053-05-02,Western,7.0
70973,g04-048-01-06,worship,7.0
70974,b01-053-05-01,leading,7.0
70975,b06-090-04-08,evident,7.0
70976,c03-081f-02-07,clearer,7.0
70977,g04-048-03-02,windows,7.0
70978,g04-048-03-04,finally,7.0
70979,b01-053-04-06,Germany,7.0
70980,c03-081f-02-01,herself,7.0
70981,g04-048-04-02,furnish,7.0
70982,c03-081e-07-06,longest,7.0
